Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
29.97,,,CAMERA_IP,,ICMP,70,50,ICMP TTL,,,,,
211.45,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,13316,64998,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,470,TCP DOM Duplicate ACK,1804,13316,64998,0,
0.46,CAMERA_IP,,DOMAIN_IP,,TCP,1467,27632,TCP PSH Retransmission,6251,1804,33580,1413,
2.6,DOMAIN_IP,,CAMERA_IP,,TCP,60,469,TCP DOM Duplicate ACK,1804,13316,64998,0,
109.09,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,44402,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,45815,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,47228,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,48641,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,50054,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,51467,1804,33580,1413,
3.33,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,52880,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,54293,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,55706,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,57119,1804,33580,1413,
1.34,CAMERA_IP,,DOMAIN_IP,,TCP,1467,33,TCP CAM PSH ACK,58532,1804,33580,1413,
3.29,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,59945,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,61358,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9,TCP CAM PSH ACK,62771,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,21,TCP CAM PSH ACK,64184,1804,33580,1413,
5.06,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,65597,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,67010,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,68423,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,69836,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,13,TCP CAM PSH ACK,71249,1804,33580,1413,
3.67,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,72662,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,74075,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,75488,1804,33580,1413,
0.02,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,1467,3,TLS Window_full,,,,,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP PSH Window FUll Retransmission,76901,1804,33580,1413,
4.36,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,44402,1804,33580,1413,
0.13,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,45815,1804,33580,1413,
0.12,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,47228,1804,33580,1413,
0.12,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,48641,1804,33580,1413,
0.12,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,50054,1804,33580,1413,
0.11,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,51467,1804,33580,1413,
6.29,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP Out-Of-Order,58532,1804,33580,1413,
4.96,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,14729,64998,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,913,TCP DOM Duplicate ACK,1804,14729,64998,0,
0.04,DOMAIN_IP,,CAMERA_IP,,TCP,60,912,TCP DOM Duplicate ACK,1804,14729,64998,0,
16.26,CAMERA_IP,,DOMAIN_IP,,TCP,1467,112,TCP PSH Retransmission,13316,1804,33580,1413,
142.33,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP PSH Window FUll Retransmission,78314,1804,33580,1413,
84.44,CAMERA_IP,,DOMAIN_IP,,TCP,60,8,TCP CAM Duplicate ACK,79727,1804,33580,0,
0.06,CAMERA_IP,,DOMAIN_IP,,TCP,54,8,TCP CAM Duplicate ACK,79727,1804,33580,0,
60.8,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,28859,64998,0,
0.01,DOMAIN_IP,,CAMERA_IP,,TCP,54,1981,TCP DOM Duplicate ACK,1804,28859,64998,0,
0.06,DOMAIN_IP,,CAMERA_IP,,TCP,60,1981,TCP DOM Duplicate ACK,1804,28859,64998,0,
342.96,CAMERA_IP,,DOMAIN_IP,,TCP,1467,2,TCP PSH Retransmission,14729,1804,33580,1413,
89.16,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,79727,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,81140,1804,33580,1413,
0.08,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,82553,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,83966,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,85379,1804,33580,1413,
5.25,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,86792,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,88205,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,89618,1804,33580,1413,
76.16,CAMERA_IP,,DOMAIN_IP,,TLSv1.2,1467,1,TLS Window_full,,,,,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP PSH Window FUll Retransmission,92444,1804,33580,1413,
20.17,CAMERA_IP,,DOMAIN_IP,,TCP,1467,4,TCP CAM PSH ACK,91031,1804,33580,1413,
378.82,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,30272,64998,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,269,TCP DOM Duplicate ACK,1804,30272,64998,0,
143.8,,,CAMERA_IP,,ICMP,590,242,ICMP TTL,,,,,
2.37,COMPUTER_IP,,CAMERA_IP,,ICMP,590,10,ICMP TTL,,,,,
0.06,GATEWAY_IP,,CAMERA_IP,,ICMP,590,2,ICMP TTL,,,,,
189.5,CAMERA_IP,,DOMAIN_IP,,TCP,1467,2070,TCP PSH Retransmission,28859,1804,33580,1413,
2.05,CAMERA_IP,,DOMAIN_IP,,TCP,60,341,TCP CAM Duplicate ACK,93857,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,341,TCP CAM Duplicate ACK,93857,1804,33580,0,
9.56,DOMAIN_IP,,CAMERA_IP,,TCP,60,268,TCP DOM Duplicate ACK,1804,30272,64998,0,
60.4,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP PSH Window FUll Retransmission,93857,1804,33580,1413,
7.58,CAMERA_IP,,DOMAIN_IP,,TCP,60,28475,TCP CAM ACK,93857,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,28323,TCP CAM ACK,93857,1804,33580,0,
76.54,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,31685,65535,0,
0.01,DOMAIN_IP,,CAMERA_IP,,TCP,54,82,TCP DOM Duplicate ACK,1804,31685,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,81,TCP DOM Duplicate ACK,1804,31685,65535,0,
129.92,CAMERA_IP,,DOMAIN_IP,,TCP,1467,53,TCP CAM PSH ACK,95270,1804,33580,1413,
132.2,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,33098,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,6,TCP DOM Duplicate ACK,1804,33098,65535,0,
0.11,DOMAIN_IP,,CAMERA_IP,,TCP,60,5,TCP DOM Duplicate ACK,1804,33098,65535,0,
17.61,CAMERA_IP,,DOMAIN_IP,,TCP,1467,1,TCP CAM PSH ACK,96683,1804,33580,1413,
3.33,CAMERA_IP,,DOMAIN_IP,,TCP,1467,8,TCP Out-Of-Order,95270,1804,33580,1413,
120.61,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,34511,65535,0,
0.01,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1804,34511,65535,0,
326.66,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,35924,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,2,TCP DOM Duplicate ACK,1804,35924,65535,0,
0.07,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM Duplicate ACK,1804,35924,65535,0,
167.22,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,37337,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1804,37337,65535,0,
611.83,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,38750,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1,TCP DOM Duplicate ACK,1804,38750,65535,0,
21.53,CAMERA_IP,,DOMAIN_IP,,TCP,1467,24,TCP PSH Retransmission,37337,1804,33580,1413,
131.89,COMPUTER_IP,,CAMERA_IP,,ICMP,82,14,ICMP TTL,,,,,
382.35,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,40163,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,804,TCP DOM Duplicate ACK,1804,40163,65535,0,
0.47,CAMERA_IP,,DOMAIN_IP,,TCP,1467,30699,TCP PSH Retransmission,38750,1804,33580,1413,
2.61,DOMAIN_IP,,CAMERA_IP,,TCP,60,803,TCP DOM Duplicate ACK,1804,40163,65535,0,
190.9,CAMERA_IP,,DOMAIN_IP,,TCP,60,15,TCP CAM Duplicate ACK,98096,1804,33580,0,
0.05,CAMERA_IP,,DOMAIN_IP,,TCP,54,15,TCP CAM Duplicate ACK,98096,1804,33580,0,
27.73,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,98096,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,99509,1804,33580,1413,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,100922,1804,33580,1413,
0.03,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,102335,1804,33580,1413,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,1467,5,TCP CAM PSH ACK,103748,1804,33580,1413,
26.51,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,41576,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,2191,TCP DOM Duplicate ACK,1804,41576,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,2190,TCP DOM Duplicate ACK,1804,41576,65535,0,
175.66,CAMERA_IP,,DOMAIN_IP,,TCP,1467,125,TCP CAM PSH ACK,105161,1804,33580,1413,
522.48,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,42989,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,900,TCP DOM Duplicate ACK,1804,42989,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,899,TCP DOM Duplicate ACK,1804,42989,65535,0,
348.77,CAMERA_IP,,DOMAIN_IP,,TCP,1467,2,TCP PSH Retransmission,41576,1804,33580,1413,
0.0,CAMERA_IP,,DOMAIN_IP,,TCP,60,30,TCP CAM Duplicate ACK,106574,1804,33580,0,
0.1,CAMERA_IP,,DOMAIN_IP,,TCP,54,30,TCP CAM Duplicate ACK,106574,1804,33580,0,
279.78,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11879,TCP CAM PSH ACK,106574,1804,33580,1413,
47.62,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,52880,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,1594,TCP DOM Duplicate ACK,1804,52880,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,1593,TCP DOM Duplicate ACK,1804,52880,65535,0,
15.46,CAMERA_IP,,DOMAIN_IP,,TCP,1467,80,TCP PSH Retransmission,42989,1804,33580,1413,
353.84,CAMERA_IP,,DOMAIN_IP,,TCP,60,20,TCP CAM Duplicate ACK,107987,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,20,TCP CAM Duplicate ACK,107987,1804,33580,0,
60.67,CAMERA_IP,,DOMAIN_IP,,TCP,1467,27,TCP CAM PSH ACK,107987,1804,33580,1413,
0.19,CAMERA_IP,,DOMAIN_IP,,TCP,1467,27,TCP CAM PSH ACK,109400,1804,33580,1413,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,1467,27,TCP CAM PSH ACK,110813,1804,33580,1413,
0.2,CAMERA_IP,,DOMAIN_IP,,TCP,1467,27,TCP CAM PSH ACK,112226,1804,33580,1413,
0.19,CAMERA_IP,,DOMAIN_IP,,TCP,1467,59,TCP CAM PSH ACK,113639,1804,33580,1413,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,1467,3,TCP CAM PSH ACK,115052,1804,33580,1413,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,1467,3,TCP CAM PSH ACK,116465,1804,33580,1413,
0.56,CAMERA_IP,,DOMAIN_IP,,TCP,1467,308,TCP Out-Of-Order,106574,1804,33580,1413,
18.53,CAMERA_IP,,DOMAIN_IP,,TCP,60,26605,TCP CAM ACK,107987,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,26357,TCP CAM ACK,107987,1804,33580,0,
48.22,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,54293,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,415,TCP DOM Duplicate ACK,1804,54293,65535,0,
0.06,DOMAIN_IP,,CAMERA_IP,,TCP,60,414,TCP DOM Duplicate ACK,1804,54293,65535,0,
372.43,CAMERA_IP,,DOMAIN_IP,,TCP,1467,28,TCP PSH Retransmission,52880,1804,33580,1413,
0.14,CAMERA_IP,,DOMAIN_IP,,TCP,60,36,TCP CAM Duplicate ACK,117878,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,36,TCP CAM Duplicate ACK,117878,1804,33580,0,
932.14,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,117878,1804,33580,1413,
132.16,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,55706,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,182,TCP DOM Duplicate ACK,1804,55706,65535,0,
3.64,DOMAIN_IP,,CAMERA_IP,,TCP,60,181,TCP DOM Duplicate ACK,1804,55706,65535,0,
143.9,,,CAMERA_IP,,ICMP,70,2086,ICMP TTL,,,,,
54.38,,,CAMERA_IP,,ICMP,110,1036,ICMP TTL,,,,,
51.12,,,CAMERA_IP,,ICMP,70,980,ICMP TTL,,,,,
0.62,,,CAMERA_IP,,ICMP,82,184,ICMP TTL,,,,,
46.36,,,CAMERA_IP,,ICMP,70,972,ICMP TTL,,,,,
64.4,CAMERA_IP,,DOMAIN_IP,,TCP,1467,9428,TCP PSH Retransmission,54293,1804,33580,1413,
60.7,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,119291,1804,33580,1413,
40.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,57119,65535,0,
0.01,DOMAIN_IP,,CAMERA_IP,,TCP,54,344,TCP DOM Duplicate ACK,1804,57119,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,343,TCP DOM Duplicate ACK,1804,57119,65535,0,
70.17,CAMERA_IP,,DOMAIN_IP,,TCP,60,42,TCP CAM Duplicate ACK,120704,1804,33580,0,
0.02,CAMERA_IP,,DOMAIN_IP,,TCP,54,42,TCP CAM Duplicate ACK,120704,1804,33580,0,
30.06,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,59945,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,650,TCP DOM Duplicate ACK,1804,59945,65535,0,
0.2,CAMERA_IP,,DOMAIN_IP,,TCP,1467,15,TCP CAM PSH ACK,120704,1804,33580,1413,
2.64,DOMAIN_IP,,CAMERA_IP,,TCP,60,649,TCP DOM Duplicate ACK,1804,59945,65535,0,
9.14,CAMERA_IP,,DOMAIN_IP,,TCP,1467,16,TCP PSH Retransmission,57119,1804,33580,1413,
0.41,CAMERA_IP,,DOMAIN_IP,,TCP,60,25052,TCP CAM ACK,120704,1804,33580,0,
0.04,CAMERA_IP,,DOMAIN_IP,,TCP,54,24948,TCP CAM ACK,120704,1804,33580,0,
207.54,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,122117,1804,33580,1413,
0.2,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,123530,1804,33580,1413,
84.34,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,61358,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,303,TCP DOM Duplicate ACK,1804,61358,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,302,TCP DOM Duplicate ACK,1804,61358,65535,0,
367.1,CAMERA_IP,,DOMAIN_IP,,TCP,1467,12,TCP PSH Retransmission,59945,1804,33580,1413,
67.82,CAMERA_IP,,DOMAIN_IP,,TCP,1467,19,TCP CAM PSH ACK,124943,1804,33580,1413,
63.41,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,62771,65535,0,
0.01,DOMAIN_IP,,CAMERA_IP,,TCP,54,5,TCP DOM Duplicate ACK,1804,62771,65535,0,
29.44,DOMAIN_IP,,CAMERA_IP,,TCP,60,4,TCP DOM Duplicate ACK,1804,62771,65535,0,
299.13,CAMERA_IP,,DOMAIN_IP,,TCP,1467,3,TCP CAM PSH ACK,126356,1804,33580,1413,
71.6,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,64184,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,3,TCP DOM Duplicate ACK,1804,64184,65535,0,
28.61,DOMAIN_IP,,CAMERA_IP,,TCP,60,2,TCP DOM Duplicate ACK,1804,64184,65535,0,
519.77,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,72662,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,673,TCP DOM Duplicate ACK,1804,72662,65535,0,
316.44,CAMERA_IP,,DOMAIN_IP,,TCP,1467,22215,TCP PSH Retransmission,64184,1804,33580,1413,
9.47,DOMAIN_IP,,CAMERA_IP,,TCP,60,672,TCP DOM Duplicate ACK,1804,72662,65535,0,
131.61,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,127769,1804,33580,1413,
0.15,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,129182,1804,33580,1413,
0.2,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,130595,1804,33580,1413,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,132008,1804,33580,1413,
0.19,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,133421,1804,33580,1413,
0.19,CAMERA_IP,,DOMAIN_IP,,TCP,1467,187,TCP CAM PSH ACK,134834,1804,33580,1413,
0.18,CAMERA_IP,,DOMAIN_IP,,TCP,1467,3,TCP CAM PSH ACK,136247,1804,33580,1413,
91.19,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,74075,65535,0,
0.04,DOMAIN_IP,,CAMERA_IP,,TCP,54,790,TCP DOM Duplicate ACK,1804,74075,65535,0,
0.09,DOMAIN_IP,,CAMERA_IP,,TCP,60,789,TCP DOM Duplicate ACK,1804,74075,65535,0,
204.49,CAMERA_IP,,DOMAIN_IP,,TCP,1467,11,TCP CAM PSH ACK,137660,1804,33580,1413,
99.54,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,75488,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,54,1064,TCP DOM Duplicate ACK,1804,75488,65535,0,
0.12,DOMAIN_IP,,CAMERA_IP,,TCP,60,1064,TCP DOM Duplicate ACK,1804,75488,65535,0,
359.09,CAMERA_IP,,DOMAIN_IP,,TCP,1467,12,TCP PSH Retransmission,74075,1804,33580,1413,
92.29,CAMERA_IP,,DOMAIN_IP,,TCP,1467,19,TCP CAM PSH ACK,139073,1804,33580,1413,
47.08,DOMAIN_IP,,CAMERA_IP,,TCP,60,1,TCP DOM ACK,1804,76901,65535,0,
0.02,DOMAIN_IP,,CAMERA_IP,,TCP,54,788,TCP DOM Duplicate ACK,1804,76901,65535,0,
0.03,DOMAIN_IP,,CAMERA_IP,,TCP,60,787,TCP DOM Duplicate ACK,1804,76901,65535,0,
400.93,,,CAMERA_IP,,ICMP,590,250,ICMP TTL,,,,,
188.29,CAMERA_IP,,DOMAIN_IP,,TCP,1467,28242,TCP CAM PSH ACK,140486,1804,33580,1413,
76.51,CAMERA_IP,,DOMAIN_IP,,TCP,60,42,TCP CAM Duplicate ACK,141899,1804,33580,0,
